MIDAS,year,summer_secchi,summer_secchi_median,bottom_hit_rate,valid_bottom_flag_rate,n_stations,n_station_years,n_summer_dates,n_readings,seasonally_adjusted_secchi,seasonally_adjusted_secchi_median,all_year_bottom_hit_rate,all_year_n_stations,all_year_n_station_years,all_year_n_dates,all_year_n_readings
c5250,2010,5.1475,5.21,0.25,1.0,1,1,4,4,5.2794271680027185,5.339742480068862,0.3333333333333333,1,1,6,6
c5250,2011,4.82,4.79,0.0,1.0,1,1,4,4,4.9740793291491165,4.849985749001867,0.0,1,1,5,5
c5250,2012,4.97875,5.15,0.25,1.0,1,1,4,6,4.97875,5.129742480068862,0.25,1,1,4,6
c5250,2013,4.405,4.380000000000001,0.0,1.0,1,1,4,4,4.343530258114795,4.320984139439102,0.0,1,1,5,5
c5250,2014,5.257,5.44,0.6,1.0,1,1,5,6,5.310815976146906,5.439221308932757,0.6666666666666666,1,1,6,7
c5250,2015,5.316,5.49,0.8,1.0,1,1,5,6,5.33419682788782,5.5399857490018665,0.8,1,1,5,6
c5250,2016,5.45,5.5,0.75,1.0,1,1,4,5,5.195114711521168,5.48975832471252,0.6666666666666666,1,1,6,8
c5250,2017,4.66375,4.9,0.25,1.0,1,1,4,5,4.286927168002719,4.906817715006538,0.16666666666666666,1,1,6,9
c5250,2018,5.16625,5.205,0.5,1.0,1,1,4,6,5.162782343488468,5.14891171744234,0.4,1,1,5,8
c5250,2019,4.74375,4.865,0.5,1.0,1,1,4,6,4.435782343488468,4.309985749001867,0.4,1,1,5,8
c5250,2020,3.9,3.9,0.0,1.0,1,1,1,1,4.129221308932757,4.129221308932757,0.0,1,1,2,2
c5250,2021,4.37,4.37,0.0,1.0,1,1,2,2,4.284476122289127,4.229530900423174,0.0,1,1,3,4
c5250,2022,5.0287500000000005,5.050000000000001,0.5,1.0,1,1,4,5,5.0439853466111755,5.0399857490018665,0.5,1,1,4,5
c5250,2023,3.82125,3.755,0.0,1.0,1,1,4,8,4.150260501336052,4.10225832471252,0.0,1,1,6,11
c5250,2024,4.888333333333333,4.995,0.0,1.0,1,1,3,4,4.858005286853633,4.984985749001867,0.0,1,1,3,4
c5252,2003,4.2,4.2,0.0,1.0,1,1,1,1,4.149530900423174,4.149530900423174,0.0,1,1,1,1
c5252,2004,5.32,5.32,0.0,1.0,1,1,1,1,5.269530900423174,5.269530900423174,0.0,1,1,1,1
c5252,2005,4.360714285714286,4.96,0.0,1.0,1,1,7,9,4.327508945934995,4.949985749001867,0.0,1,1,7,9
c5252,2006,4.39,4.4125,0.0,1.0,1,1,8,13,4.2815302581147945,4.189317715006538,0.0,1,1,10,15
c5252,2007,4.226666666666667,4.115,0.0,1.0,1,1,9,14,4.322298939104528,4.0844992111358565,0.0,1,1,11,16
c5252,2008,4.1674999999999995,4.3275,0.0,1.0,1,1,10,14,4.126648961773806,4.367984944220485,0.0,1,1,12,17
c5252,2009,3.6883333333333335,3.7,0.1111111111111111,1.0,1,1,9,12,3.876645883814418,3.707651290573973,0.15384615384615385,1,1,13,16
c5252,2010,4.0775,4.0625,0.0,1.0,1,1,10,11,4.019867392264357,3.9595309004231733,0.07692307692307693,1,1,13,14
c5252,2011,4.338333333333334,4.35,0.0,1.0,1,1,9,11,4.357415114583649,4.299530900423173,0.07692307692307693,1,1,13,15
c5252,2012,4.55,4.425000000000001,0.0,1.0,1,1,8,8,4.575533427043526,4.465484944220485,0.0,1,1,10,10
c5252,2013,4.669375,4.77,0.125,1.0,1,1,8,9,4.622884934213202,4.810484944220484,0.1,1,1,10,11
c5252,2014,4.239,4.2575,0.0,1.0,1,1,10,14,4.226688646849636,4.108818519787921,0.07142857142857142,1,1,14,19
c5252,2015,4.247222222222223,4.3,0.0,1.0,1,1,9,12,4.097722930703862,4.2899857490018665,0.0,1,1,13,17
c5252,2016,4.1625,4.115,0.0,1.0,1,1,10,12,4.243363919078102,4.0795309004231735,0.0,1,1,13,17
c5252,2017,4.177222222222222,4.15,0.0,1.0,1,1,9,10,4.211712281012171,4.240984139439102,0.0,1,1,11,13
c5252,2018,4.116666666666666,4.01,0.0,1.0,1,1,12,17,3.969629717377281,3.8722583247125204,0.0,1,1,14,20
c5252,2019,4.0609090909090915,3.9,0.0,1.0,1,1,11,13,4.140793602472775,3.8495309004231735,0.0,1,1,13,16
c5252,2020,4.946111111111112,5.18,0.05555555555555555,1.0,1,1,9,11,4.890621090238148,5.168575250854915,0.041666666666666664,1,1,12,14
c5252,2021,4.8133333333333335,4.9,0.05555555555555555,1.0,1,1,9,12,4.851348498324647,5.024530900423173,0.045454545454545456,1,1,11,14
c5252,2022,4.430555555555555,4.34,0.0,1.0,1,1,9,11,4.545480757286347,4.409985749001867,0.0,1,1,11,13
c5252,2023,3.824375,3.8625,0.0,1.0,1,1,8,10,3.7538849342132017,3.741075250854916,0.0,1,1,10,13
c5252,2024,4.1135,3.83,0.0,1.0,1,1,10,12,4.092568135084185,3.7795309004231736,0.0,1,1,12,15
c5254,1976,3.0625,3.25,0.0,1.0,1,1,8,8,3.168401104161937,3.2794487332221034,0.0,1,1,12,12
c5254,1978,3.55,3.5,0.0,1.0,2,2,6,6,4.0343498609784545,4.134414137001304,0.0,2,2,12,12
c5254,1979,3.607142857142857,3.5999999999999996,0.0,1.0,2,2,14,14,3.30813645624952,3.2834743479976893,0.0,2,2,30,30
c5254,1980,4.185714285714286,4.5,0.0,1.0,2,2,14,14,3.7485713472908397,4.0221638270035465,0.0,2,2,23,23
c5254,1981,3.6999999999999997,3.95,0.0,1.0,2,2,14,14,3.6120272450999664,3.8649857490018666,0.0,2,2,18,18
c5254,1982,4.37,4.300000000000001,0.0,1.0,2,2,8,8,4.277497074733899,4.284864114535365,0.0,2,2,11,11
c5254,1983,3.375,3.5,0.0,1.0,1,1,4,4,3.3620729912916536,3.3909841394391016,0.0,1,1,5,5
c5254,1984,2.9,2.7,0.0,1.0,1,1,6,6,3.115703101107832,2.8035910954985734,0.0,1,1,8,8
c5254,1985,4.475,4.449999999999999,0.0,1.0,1,1,4,4,4.691530258114795,5.089985749001866,0.0,1,1,5,5
c5254,1986,3.8,3.8499999999999996,0.0,1.0,1,1,4,4,3.8044271680027193,3.8702575199311378,0.0,1,1,6,6
c5254,1987,2.94,2.5,0.0,1.0,1,1,5,5,3.10017905411551,3.2471251209634664,0.0,1,1,8,8
c5254,1988,3.05,3.0,0.0,1.0,1,1,4,4,3.1115302581147946,3.3576512905739735,0.0,1,1,5,5
c5254,1989,2.775,2.75,0.0,1.0,1,1,4,4,3.011530258114795,3.5909841394391018,0.0,1,1,5,5
c5254,1990,2.933333333333333,3.1,0.0,1.0,1,1,12,12,2.973325929144022,3.06975832471252,0.0,1,1,14,14
c5254,1991,2.675,2.4,0.0,1.0,1,1,4,4,2.8915302581147944,2.4694992111358576,0.0,1,1,5,5
c5254,1992,2.7181818181818183,2.5,0.0,1.0,1,1,11,11,3.0145324757561474,2.790484944220484,0.0,1,1,14,14
c5254,1993,2.525,2.35,0.0,1.0,1,1,4,4,2.7315302581147947,2.4899857490018666,0.0,1,1,5,5
c5254,1994,3.625,3.5,0.0,1.0,1,1,4,4,3.5315302581147945,3.1694992111358578,0.0,1,1,5,5
c5254,1995,3.4124999999999996,3.5,0.0,1.0,1,1,8,8,3.524399007495101,3.5909841394391018,0.0,1,1,9,9
c5254,1996,2.3,1.9500000000000002,0.0,1.0,1,1,4,4,2.5715302581147945,2.0899857490018667,0.0,1,1,5,5
c5254,1997,2.5749999999999997,2.425,0.0,1.0,1,1,4,8,2.591530258114795,2.6576512905739733,0.0,1,1,5,9
c5254,1998,2.2330555555555556,2.26,0.0,1.0,1,1,9,15,2.388828089103295,2.3689117174423404,0.0,1,1,11,19
c5254,1999,3.447222222222222,3.9,0.0,1.0,1,1,9,13,3.7495572154548467,4.114985749001867,0.0,1,1,12,18
c5254,2000,3.088,2.25,0.0,1.0,1,1,5,5,3.4558705583484977,3.790984139439102,0.0,1,1,7,8
c5254,2001,3.246153846153846,3.25,0.0,1.0,1,1,13,13,3.404152678107813,3.4076512905739733,0.0,1,1,19,19
c5254,2002,4.0375,4.0875,0.5,1.0,2,2,13,13,3.9612599150360186,4.096614716224439,0.5,2,2,19,19
c5254,2003,2.88875,3.0,0.0,1.0,1,1,4,5,3.196781378187835,3.129011363777453,0.0,1,1,6,7
c5254,2004,3.122,3.1550000000000002,0.0,1.0,1,1,10,10,3.242094855916388,3.3492213089327567,0.0,1,1,12,12
c5254,2005,2.670833333333333,2.705,0.0,1.0,1,1,12,12,2.6492219071672585,2.4394992111358578,0.0,1,1,13,13
c5254,2006,2.667514880952381,2.575,0.125,1.0,2,2,11,20,2.702870389063256,2.9457349051809465,0.16666666666666666,2,2,17,30
c5254,2007,3.7573333333333334,3.79,0.4,1.0,2,2,10,17,3.6104690502797356,3.6751216344665023,0.3125,2,2,16,29
c5254,2008,3.0883680555555557,2.8175,0.0625,1.0,2,2,17,26,3.0157760927386086,2.839213386610928,0.041666666666666664,2,2,25,36
c5254,2009,2.5287083333333333,2.455,0.0625,1.0,2,2,18,24,2.802440983492907,2.5998720368571933,0.1,2,2,23,29
c5254,2010,2.90875,2.81375,0.25,1.0,2,2,16,20,3.0295090896881227,2.814742480068862,0.2727272727272727,2,2,22,26
c5254,2011,3.333125,3.3825000000000003,0.46875,1.0,2,2,16,20,3.3441563008016315,3.4573452042547914,0.425,2,2,20,24
c5254,2012,2.860222222222222,2.77125,0.25,1.0,2,2,19,29,2.9295324948324333,2.7661442101771554,0.25,2,2,23,35
c5254,2013,3.0034375,2.9975,0.0625,1.0,2,2,16,22,3.0977704295871504,3.079742480068862,0.045454545454545456,2,2,22,29
c5254,2014,2.9068750000000003,2.8150000000000004,0.0,1.0,2,2,16,29,3.0716563008016315,2.8576216344665024,0.05,2,2,20,34
c5254,2015,3.555,3.725,0.375,1.0,2,2,17,23,3.565059691693519,3.6745071334576864,0.3,2,2,21,27
c5254,2016,4.0453125,4.00625,0.375,1.0,2,2,16,20,3.931302168002719,3.834507133457686,0.375,2,2,24,32
c5254,2017,3.2263839285714284,3.3137499999999998,0.07142857142857142,1.0,2,2,15,27,3.268418899512917,3.1920150557795157,0.1111111111111111,2,2,20,35
c5254,2018,3.2082291666666665,3.00375,0.125,1.0,2,2,16,31,3.2797396341349643,3.105511589647818,0.1,2,2,20,39
c5254,2019,3.0808333333333335,3.03375,0.0,1.0,2,2,12,24,2.9946672041130764,2.786705464289099,0.05555555555555555,2,2,18,36
c5254,2020,2.3498214285714285,2.02,0.0,1.0,2,2,15,16,2.5643678535273544,2.0796287679241887,0.0,2,2,19,20
c5254,2021,3.283875,3.12,0.0,1.0,2,2,9,14,3.447648863175609,3.1859672411119853,0.08333333333333333,2,2,13,21
c5254,2022,3.4460185185185184,3.5425,0.018518518518518517,1.0,2,2,15,23,3.3582393804522432,3.0868350210774302,0.06666666666666667,2,2,18,29
c5254,2023,2.267291666666667,2.0562500000000004,0.0,1.0,2,2,22,36,2.388168062353322,2.232485749001867,0.0,2,2,28,47
c5254,2024,2.5989062499999998,2.3600000000000003,0.0,1.0,2,2,30,49,2.725473140415981,2.5467213089327565,0.047619047619047616,2,2,41,69
c5262,2006,5.3875,5.275,0.25,1.0,1,1,4,4,5.387499999999999,5.24475832471252,0.25,1,1,4,4
c5262,2008,5.2,5.2,0.0,1.0,1,1,1,1,5.169499211135857,5.169499211135857,0.0,1,1,1,1
c5262,2011,5.4,5.4,1.0,1.0,1,1,1,1,5.389985749001867,5.389985749001867,1.0,1,1,1,1
c5262,2013,3.6125000000000003,3.6125000000000003,0.0,1.0,1,1,2,3,3.572015055779515,3.572015055779515,0.0,1,1,2,3
c5262,2014,4.96,4.96,0.0,1.0,1,1,1,1,4.9095309004231735,4.9095309004231735,0.0,1,1,1,1
c5262,2015,5.985,5.985,0.0,1.0,1,1,1,2,5.934530900423174,5.934530900423174,0.0,1,1,1,2
c5262,2018,5.465,5.465,0.0,1.0,1,1,1,2,5.434499211135857,5.434499211135857,0.0,1,1,1,2
c5262,2022,6.49,6.49,1.0,1.0,1,1,1,1,6.479985749001867,6.479985749001867,1.0,1,1,1,1
c5262,2024,4.86,4.86,0.0,1.0,1,1,1,1,4.809530900423174,4.809530900423174,0.0,1,1,1,1
c5265,2002,3.1,3.1,0.0,1.0,1,1,1,1,3.6081613319618473,3.6081613319618473,0.0,1,1,2,2
c5265,2009,4.14,4.14,0.0,1.0,1,1,1,1,4.089530900423173,4.089530900423173,0.0,1,1,1,1
c5265,2010,6.21,6.21,0.0,1.0,1,1,1,1,6.179499211135857,6.179499211135857,0.0,1,1,1,1
c5265,2011,4.79,4.79,0.0,1.0,1,1,1,1,4.739530900423174,4.739530900423174,0.0,1,1,1,1
c5265,2012,4.485,4.485,0.0,1.0,1,1,1,2,4.4544992111358575,4.4544992111358575,0.0,1,1,1,2
c5265,2013,5.05,5.05,0.0,1.0,1,1,1,1,4.999530900423173,4.999530900423173,0.0,1,1,1,1
c5265,2014,5.11,5.11,0.0,1.0,1,1,1,1,5.059530900423174,5.059530900423174,0.0,1,1,1,1
c5265,2015,5.21,5.21,0.0,1.0,1,1,1,1,5.1595309004231735,5.1595309004231735,0.0,1,1,1,1
c5265,2016,6.6,6.6,0.0,1.0,1,1,1,1,6.549530900423173,6.549530900423173,0.0,1,1,1,1
c5265,2017,5.445,5.445,0.0,1.0,1,1,1,2,5.394530900423174,5.394530900423174,0.0,1,1,1,2
c5265,2018,5.16,5.16,0.0,1.0,1,1,1,2,5.109530900423174,5.109530900423174,0.0,1,1,1,2
c5265,2019,5.78,5.78,0.0,1.0,1,1,1,1,5.729530900423174,5.729530900423174,0.0,1,1,1,1
c5265,2021,5.24,5.24,0.0,1.0,1,1,1,1,5.189530900423174,5.189530900423174,0.0,1,1,1,1
c5268,1994,3.1,3.1,0.0,1.0,1,1,1,1,3.0495309004231737,3.0495309004231737,0.0,1,1,1,1
c5268,1995,4.0,4.0,0.0,1.0,1,1,1,1,3.9495309004231736,3.9495309004231736,0.0,1,1,1,1
c5268,1997,3.2,3.2,0.0,1.0,1,1,1,1,3.1694992111358578,3.1694992111358578,0.0,1,1,1,1
c5268,1998,3.466666666666667,3.6,0.0,1.0,1,1,3,3,3.436338620186966,3.5495309004231737,0.0,1,1,3,3
c5268,1999,3.0,3.0,0.0,1.0,1,1,1,1,2.9899857490018666,2.9899857490018666,0.0,1,1,1,1
c5268,2000,4.033333333333333,3.9,0.0,1.0,1,1,3,4,4.050156366525608,3.9909841394391017,0.0,1,1,3,4
c5268,2001,2.8,2.8,0.0,1.0,1,1,2,2,2.76975832471252,2.76975832471252,0.0,1,1,2,2
c5268,2003,4.5,4.5,0.0,1.0,1,1,1,1,4.469499211135857,4.469499211135857,0.0,1,1,1,1
c5268,2006,3.633333333333333,4.1,0.0,1.0,1,1,3,3,3.6030052868536324,4.049530900423173,0.0,1,1,3,3
c5268,2007,3.226,3.0,0.0,1.0,1,1,5,7,3.223997149800373,3.0909841394391018,0.0,1,1,5,7
c5268,2008,2.8625,2.8625,0.0,1.0,1,1,2,3,2.8322583247125204,2.8322583247125204,0.0,1,1,2,3
c5268,2013,3.895,4.08,0.0,1.0,1,1,7,9,3.9868454387001955,4.029530900423174,0.0,1,1,9,11
c5268,2014,3.287857142857143,3.37,0.0,1.0,1,1,7,9,3.6078371538574276,3.5602575199311377,0.125,1,1,8,10
c5268,2015,4.935499999999999,5.105,0.1,1.0,1,1,10,12,4.925406180084634,5.084742480068861,0.1,1,1,10,12
c5268,2016,4.74,4.7325,0.0,1.0,1,1,8,10,4.875294587841553,5.155984139439102,0.1111111111111111,1,1,9,11
c5268,2017,4.522857142857143,4.68,0.0,1.0,1,1,7,9,4.599769009929764,4.7697583247125195,0.0,1,1,8,10
c5268,2018,4.272857142857143,4.41,0.0,1.0,1,1,7,9,4.400471508745443,4.44975832471252,0.0,1,1,10,12
c5268,2019,4.224166666666666,4.225,0.0,1.0,1,1,6,7,4.351950409757466,4.569530900423174,0.0,1,1,7,8
c5268,2021,4.09,4.09,0.0,1.0,1,1,1,1,4.039530900423173,4.039530900423173,0.0,1,1,1,1
c5268,2022,3.8,3.8,0.0,1.0,1,1,1,1,3.7495309004231734,3.7495309004231734,0.0,1,1,1,1
c5270,2004,2.8,2.8,0.0,1.0,1,1,1,1,2.7899857490018665,2.7899857490018665,0.0,1,1,1,1
c5272,1970,6.025,6.025,0.0,1.0,2,2,4,4,6.246184006138438,6.423783939488105,0.0,2,2,6,6
c5272,1971,6.324999999999999,6.324999999999999,0.0,1.0,2,2,4,4,6.228472635724977,6.348783939488105,0.0,2,2,8,8
c5272,1972,6.55,6.55,0.0,1.0,2,2,4,4,6.383464713403148,6.303099155257442,0.0,2,2,8,8
c5272,1974,6.622222222222222,6.800000000000001,0.0,1.0,2,2,18,18,6.594170457727634,6.749530900423174,0.0,2,2,18,18
c5272,1975,7.0587301587301585,7.25,0.0,1.0,2,2,16,16,6.997010995392182,7.153591095498573,0.0,2,2,23,23
c5272,1976,6.2555555555555555,6.0,0.0,1.0,2,2,19,19,6.402670535014018,6.060466033939911,0.0,2,2,25,25
c5272,1977,6.878571428571428,7.15,0.0,1.0,2,2,14,14,6.799256484409347,6.893696885321418,0.0,2,2,18,18
c5272,1978,7.666666666666666,7.85,0.0,1.0,2,2,18,19,7.5043081634461295,7.5051216344665015,0.0,2,2,24,25
c5272,1979,7.3916666666666675,7.4,0.0,1.0,2,2,17,17,7.2626973341576715,7.405121634466502,0.0,2,2,22,22
c5272,1980,7.694642857142857,7.725,0.0,1.0,2,2,15,15,7.561079369532205,7.655121634466502,0.0,2,2,18,18
c5272,1981,7.366666666666667,7.45,0.0,1.0,2,2,15,15,7.2426602690138795,7.1895071334576865,0.0,2,2,19,19
c5272,1982,7.114285714285714,7.15,0.0,1.0,2,2,15,15,7.133922593565522,7.263954405252555,0.0,2,2,17,17
c5272,1983,6.608333333333334,6.55,0.0,1.0,2,2,12,12,6.68661584857555,6.670257519931138,0.0,2,2,16,16
c5272,1984,6.16,6.0,0.0,1.0,2,2,10,10,6.119819352224272,6.010363309753982,0.0,2,2,14,14
c5272,1985,7.641666666666667,7.725,0.0,1.0,2,2,15,16,7.473746830743982,7.540984502790256,0.0,2,2,21,22
c5272,1986,6.237500000000001,6.25,0.0,1.0,2,2,10,10,6.2148278497195015,6.186674710105547,0.0,2,2,15,15
c5272,1987,6.948333333333333,6.95,0.0,1.0,2,2,11,11,6.752039015761291,6.910113712144673,0.0,2,2,15,15
c5272,1988,7.281666666666666,7.525,0.0,1.0,2,2,16,16,7.018728721967063,7.394628767924189,0.0,2,2,21,21
c5272,1989,6.052777777777778,6.35,0.0,1.0,2,2,15,15,5.883954969719483,5.932656713658602,0.0,2,2,21,21
c5272,1990,6.964285714285714,7.1,0.0,1.0,2,2,14,14,6.658200759379511,6.954872036857193,0.0,2,2,19,19
c5272,1991,6.514285714285714,6.45,0.0,1.0,2,2,14,14,6.577083393891859,6.607401329613511,0.0,2,2,16,16
c5272,1992,7.288333333333333,7.25,0.0,1.0,2,2,11,11,7.04229089390884,7.004742480068862,0.0,2,2,14,14
c5272,1993,7.02,7.449999999999999,0.0,1.0,2,2,10,10,6.97460617326264,7.24975040239069,0.0,2,2,12,12
c5272,1994,5.25,5.2,0.0,1.0,2,2,5,5,5.428267021860498,5.440984139439102,0.0,2,2,6,6
c5272,1995,6.63125,6.625,0.0,1.0,2,2,14,14,6.567757788612911,6.5803712320758105,0.0,2,2,15,15
c5272,1996,5.494999999999999,5.449999999999999,0.0,1.0,2,2,9,17,5.501453127600186,5.474068117397229,0.0,2,2,11,21
c5272,1997,6.1625,6.425,0.0,1.0,2,2,14,26,6.136062644097828,6.3947583247125195,0.0,2,2,18,32
c5272,1998,6.363928571428572,6.4125,0.0,1.0,2,2,15,15,6.226522688231919,6.282757519931138,0.0,2,2,19,19
c5272,1999,6.712430555555556,6.805,0.0,1.0,2,2,14,18,6.779058961242107,6.819985749001867,0.0,2,2,19,23
c5272,2000,5.363928571428572,5.5075,0.0,1.0,2,2,11,12,5.255928062058448,5.3796287679241885,0.0,2,2,13,16
c5272,2001,6.412625,6.475,0.0,0.95,2,2,13,15,6.380122156896574,6.462370443211668,0.0,2,2,17,19
c5272,2002,6.038214285714286,6.075,0.0,0.8571428571428572,2,2,14,16,5.977983347888463,6.06475832471252,0.0,2,2,18,22
c5272,2003,6.757976190476191,6.95,0.0,1.0,2,2,13,21,6.5311885683495134,6.674530900423174,0.0,2,2,16,26
c5272,2004,5.630416666666667,5.8,0.0,1.0,2,2,9,16,5.656749350435083,5.804872036857192,0.0,2,2,9,16
c5272,2005,5.419583333333334,5.3775,0.0,1.0,2,2,12,18,5.350637343422596,5.379947928440721,0.0,2,2,16,25
c5272,2006,4.648541666666667,4.694999999999999,0.0,1.0,2,2,12,23,4.676198035815956,4.747984944220484,0.0,2,2,14,27
c5272,2007,5.744166666666667,5.77,0.0,1.0,2,2,13,18,5.608468682523691,5.738591095498574,0.0,2,2,18,24
c5272,2008,4.840357142857143,4.779999999999999,0.0,1.0,2,2,14,26,4.861795275598034,4.830363309753982,0.0,2,2,15,27
c5272,2009,6.165625,6.1537500000000005,0.0,1.0,2,2,8,10,6.199681020189167,6.139507133457686,0.0,2,2,9,12
c5272,2010,5.891249999999999,5.9725,0.0,1.0,2,2,8,11,5.891249999999999,6.002871232075811,0.0,2,2,8,11
c5272,2011,5.7396666666666665,5.88,0.0,1.0,2,2,10,13,5.765190684550626,5.925484944220484,0.0,2,2,11,15
c5272,2012,6.342499999999999,6.557499999999999,0.0,1.0,2,2,8,8,6.1257549952593395,6.370310997960873,0.0,2,2,11,12
c5272,2013,5.780952380952381,5.75,0.0,1.0,2,2,23,26,5.868199555895659,5.8109841394391015,0.0,2,2,29,34
c5272,2014,5.989833333333333,5.975,0.0,1.0,2,2,24,27,5.984745633381499,5.836485346611175,0.0,2,2,31,35
c5272,2015,6.769444444444444,6.6850000000000005,0.0,1.0,2,2,18,21,6.508393010461803,6.564742480068862,0.0,2,2,31,35
c5272,2016,7.070277777777778,7.02,0.0,1.0,2,2,18,19,6.864280328499935,6.937250402390691,0.0,2,2,32,33
c5272,2017,6.729642857142857,6.725,0.0,1.0,2,2,14,17,6.45677514661263,6.587916787783717,0.0,2,2,28,35
c5272,2018,6.475750000000001,6.4825,0.0,1.0,2,2,20,22,6.239653047532691,6.414053075639044,0.0,2,2,28,30
c5272,2019,6.335833333333333,6.3,0.0,1.0,2,2,18,20,6.2556302341947525,6.294628767924188,0.0,2,2,28,33
c5272,2020,6.501295454545454,6.625,0.0,1.0,2,2,21,22,6.346308318708893,6.411730048499777,0.0,2,2,37,39
c5272,2021,6.373,6.375,0.0,1.0,2,2,20,22,6.324671753087742,6.330621193036274,0.0,2,2,35,38
c5272,2022,6.3735,6.4875,0.0,1.0,2,2,19,19,6.302654138041822,6.411568117397229,0.0,2,2,36,36
c5272,2023,5.364444444444445,5.262499999999999,0.0,1.0,2,2,19,20,5.52481067705404,5.441916385393027,0.0,2,2,34,35
c5272,2024,5.973888888888888,5.98,0.0,1.0,2,2,18,18,5.858864785530066,5.8909748841167,0.0,2,2,35,35
c5274,1970,5.949999999999999,5.949999999999999,0.0,1.0,2,2,4,4,6.246184006138438,6.190984139439102,0.0,2,2,6,6
c5274,1971,5.725,5.725,0.0,1.0,2,2,4,4,6.8745711265307445,6.459147249242088,0.0,2,2,8,8
c5274,1972,6.7,6.7,0.0,1.0,2,2,4,4,7.254563204208916,7.706326413987399,0.0,2,2,8,8
c5274,1974,6.521428571428571,6.6,0.0,1.0,2,2,8,8,6.491038831240141,6.5797424800688615,0.0,2,2,8,8
c5274,1975,6.9,7.1,0.0,1.0,1,1,8,8,6.9202424721102425,7.079742480068862,0.0,1,1,8,8
c5274,1976,6.471428571428571,6.4,0.0,1.0,1,1,7,7,6.523519009929764,6.369758324712521,0.0,1,1,8,8
c5274,1977,6.357142857142857,6.4,0.0,1.0,1,1,7,7,6.227311485556899,6.389985749001867,0.0,1,1,9,9
c5274,1978,7.1,7.25,0.0,1.0,1,1,8,8,7.088359589207698,7.249530900423173,0.0,1,1,11,12
c5274,1979,7.1571428571428575,6.9,0.0,1.0,1,1,7,7,7.0610190099297645,6.940484944220485,0.0,1,1,8,8
c5274,1980,7.025,7.0,0.0,1.0,1,1,8,8,7.186570690986358,7.090984139439102,0.0,1,1,9,9
c5274,1981,7.766666666666667,7.9,0.0,1.0,1,1,6,6,7.470884755984824,7.73024167528748,0.0,1,1,8,8
c5274,1982,6.68,6.6,0.0,1.0,1,1,5,5,7.0025067353507735,6.949530900423174,0.0,1,1,7,7
c5274,1983,6.6000000000000005,6.7,0.0,1.0,1,1,7,7,6.707369707215974,6.66975832471252,0.0,1,1,8,8
c5274,1984,5.9,6.0,0.0,1.0,1,1,4,4,6.053582665401021,6.089985749001866,0.0,1,1,5,5
c5274,1985,8.55,8.75,0.0,1.0,1,1,4,4,8.140602042655756,8.689985749001867,0.0,1,1,7,7
c5274,1986,6.283333333333334,6.35,0.0,1.0,1,1,6,6,6.420884755984823,6.419205464289098,0.0,1,1,8,8
c5274,1987,6.7,6.75,0.0,1.0,1,1,6,6,6.67594161205716,6.729742480068862,0.0,1,1,8,8
c5274,1988,6.816666666666666,6.550000000000001,0.0,1.0,1,1,6,6,6.545884755984823,6.349530900423174,0.0,1,1,8,8
c5274,1989,6.441666666666666,6.45,0.0,1.0,2,2,7,7,6.330504870215149,6.379742480068862,0.0,2,2,8,8
c5274,1990,6.2,6.2,0.0,1.0,1,1,7,7,6.2043572555520194,6.189985749001867,0.0,1,1,7,7
c5274,1991,6.5,6.550000000000001,0.0,1.0,1,1,4,4,6.511530258114794,6.557651290573974,0.0,1,1,5,5
c5274,1992,6.566666666666666,6.55,0.0,1.0,3,3,17,17,6.345648104583465,6.249530900423173,0.0,3,3,20,20
c5274,1993,6.1625,6.300000000000001,0.0,1.0,2,2,5,5,6.090530579268984,6.099530900423174,0.0,2,2,6,6
c5274,1994,5.3999999999999995,5.6,0.0,1.0,1,1,3,3,5.4168230331922755,5.690984139439101,0.0,1,1,3,3
c5274,1995,6.45625,6.5,0.0,1.0,2,2,10,11,6.400363346378512,6.445257519931138,0.0,2,2,11,12
c5274,1996,6.333333333333333,6.300000000000001,0.0,1.0,2,2,8,8,6.3215887490114495,6.264636690246018,0.0,2,2,8,8
c5274,1997,6.464722222222223,6.4125,0.0,1.0,2,2,7,14,6.390703271549938,6.267022978101345,0.0,2,2,9,18
c5274,1998,6.008333333333333,6.1,0.0,1.0,1,1,6,6,5.953384755984823,6.120257519931137,0.0,1,1,8,8
c5274,1999,6.181333333333333,6.1775,0.0,1.0,2,2,11,13,6.2880656214863215,6.3272583247125205,0.0,2,2,13,15
c5274,2000,5.2940000000000005,5.475,0.0,1.0,2,2,10,10,5.1277804992964215,5.129742480068862,0.0,2,2,12,12
c5274,2001,6.0975,6.0375,0.0,1.0,2,2,8,8,6.085883643854476,6.0171983308314125,0.0,2,2,9,9
c5274,2002,6.3410714285714285,6.137499999999999,0.0,1.0,2,2,15,15,6.257916370772298,6.14678842225022,0.0,2,2,17,17
c5274,2003,6.1845,6.265000000000001,0.0,1.0,2,2,6,9,6.2080578722429784,6.25975832471252,0.0,2,2,8,12
c5274,2004,5.2248214285714285,5.17125,0.0,1.0,2,2,9,11,5.213342542836985,5.151122036857194,0.0,2,2,9,11
c5274,2005,5.036087662337662,4.94125,0.0,1.0,2,2,25,34,5.045906393869743,4.946371634466502,0.0,2,2,25,34
c5274,2006,5.380416666666666,5.262499999999999,0.0,1.0,2,2,12,15,5.370336108237506,5.23225832471252,0.0,2,2,12,15
