MIDAS,SAMPDATE,SECCHI,SECCBOT,MTB,Depth,TMAX,TMIN,DOMAX,DOMIN,MLD,maxbf,ctr_buoy,epi_temp,hypo_temp,int_ener,schmidt,thermo,whole_temp,oxic_depth,frac_anoxic,TPEC,TPBG,CHLA
5348_1,1981-04-09,6,N,5348.1,8.2,7.2,7.2,12.4,12.4,9,0,,7.2,,145802598,0,,7.2,9,0,,,1.9
5352_1,1981-04-09,4.5,N,5352.1,17.4,6.2,6,12.7,12.3,16,0.00003277786015,7.988546194,6.15542514,,204668002.7,0.5967500908,,6.15542514,16,0,,,4.8
5408_1,1981-04-09,2,N,5408.1,12.5,8.5,7.2,12.2,11,12.5,0.0001920483631,4.42420741,8.458096553,7.793102509,164320443,3.250324169,1.730321229,8.003018396,12.5,0,,,6.9
4896_1,1981-04-08,5.5,N,4896.1,45.7,,,,,,,,,,,,,,,,,,
5366_1,1981-04-08,3,N,5366.1,6.7,7.6,7,10.2,9.8,6.7,0.0001974087645,3.476063371,7.450222177,,107985694.7,0.5371836246,,7.450222177,6.7,0,26,,9.85
5176_1,1981-04-07,1.4,N,5176.1,9.8,6.8,6.7,14,13.8,9.8,0.00002074797561,7,6.796802715,,122665712.1,0.02653835431,,6.796802715,9.8,0,,,49.7
9931_1,1981-04-06,4.8,N,9931.1,14.9,6.2,6,12.4,12.1,15,0.00003277786015,11.96563858,6.196063547,,143347185.7,0.05937355349,,6.196063547,14.9,0,,15.5,4.4
5034_1,1981-04-05,1.5,N,5034.2,5.8,,,,,,,,,,,,,,,,,,
3796_1,1981-04-03,1.9,N,3796.1,5.8,6.8,6.8,11.9,11.8,5.8,0,,6.8,,101805237.7,0,,6.8,5.8,0,49,,12.6
5254_1,1981-03-26,2.7,N,5254.1,7.9,3.8,3.7,12.4,11.9,,,,,,,,,,7.9,0,25,,8.7
5254_2,1981-03-26,2.7,N,5254.1,7.9,3.8,3.7,12.4,11.9,,,,,,,,,,7.9,0,25,,8.7
8065_1,1981-03-26,2.7,N,8065.1,10.1,4,3.9,12.9,12.7,,,,,,,,,,10.1,0,55,,21.4
3814_1,1981-03-24,3.4,N,3814.1,8.5,3.2,3.1,14,13.6,,,,,,,,,,8.5,0,17,16,7.5
5236_1,1981-03-24,4.7,N,5236.1,30.5,2.7,2.5,13,12.8,,,,,,,,,,30.5,0,13,,4.9
5236_2,1981-03-24,5.3,N,5236.1,30.5,2.7,2.5,13,12.8,,,,,,,,,,30.5,0,13,,4.9
4896_1,1981-03-22,5,N,4896.1,45.7,,,,,,,,,,,,,,,,,,
9_1,1981-03-20,2.4,N,9.1,14,3.9,0.2,12.6,5.8,14,0.000393185269,3.792483902,0.3730859645,2.569448513,30219059.85,6.015979493,3.24170549,1.355131738,14,0,,,0.4
2406_1,1981-03-20,1.9,N,2406.1,5,,,,,,,,,,,,,,,,,,
1598_1,1981-03-19,3.4,N,1598.1,21.9,11,1.3,13.4,8.4,,,,,,,,,,21.9,0,,,
1598_1,1981-03-19,4.4,N,1598.1,21.9,11,1.3,13.4,8.4,,,,,,,,,,21.9,0,,,
9961_1,1981-03-19,4.2,N,9961.1,12.2,2.2,1.9,13,12.8,,,,,,,,,,14.9,0,20,16,8.25
3534_1,1981-03-18,3.6,N,3534.1,7,4.1,0.9,10,0.5,,,,,,,,,,3.5,0.2500343625,,,3.9
2264_1,1981-03-09,3.7,N,2264.1,18.3,,,,,,,,,,,,,,,,,,5.3
4896_1,1981-03-08,5.2,N,4896.1,45.7,,,,,,,,,,,,,,,,,,
5408_1,1981-02-23,3.9,N,5408.1,12.5,4.2,3.5,14.1,3,,,,,,,,,,12.5,0,,,
5416_1,1981-02-23,6.5,N,5416.1,11.3,4,3,11,0.4,11.3,0.00003442256678,7.663987443,3.075223079,3.654968496,64428299.83,0.08911306244,9.230258029,3.083050794,9.2,0.09162121443,,15,1.8
2264_1,1981-02-18,3.3,N,2264.1,18.3,,,,,,,,,,,,,,,,,,1.65
2264_2,1981-02-18,4.2,N,2264.1,18.3,,,,,,,,,,,,,,,,,,1.65
3796_1,1981-02-18,1,N,3796.1,5.8,5,4.2,10.8,4.2,5.8,0.00005906477799,1.723326719,4.584936827,,68646667.3,0.1545857584,,4.584936827,5.8,0,,,14.8
5176_1,1981-02-18,2.1,N,5176.1,9.8,4,2.8,9.3,0.6,,,,,,,,,,7.6,0.07828285377,,,0.9
5272_2,1981-01-31,6.9,N,5272.2,32.3,,,,,,,,,,,,,,,,,,
5408_1,1981-01-20,4.8,N,5408.1,12.5,2.8,0,14,5,12.5,0.0005781428414,3.645218026,0.08481209984,1.589105421,23800704.55,4.953206682,1.544618267,1.159087658,12.5,0,,,2
5416_1,1981-01-20,5,N,5416.1,11.3,3,0.8,14.4,7.6,11.3,0.0001292427414,4.754007785,0.9529474433,1.916503403,28769697.47,2.683632432,3.400946858,1.37675886,11.3,0,,,1.9
3796_1,1981-01-19,2.2,N,3796.1,5.8,,,,,,,,,,,,,,,,,,3.2
5814_1,1981-01-12,5.7,N,5814.1,33.8,,,,,,,,,,,,,,,,,,
5408_1,1980-11-20,3,N,5408.1,12.5,2.5,2.2,12.6,11.6,12.5,0.00005095639983,9.968615508,2.209417638,,45369002.05,0.08398463352,,2.209417638,12.5,0,,,5
5416_1,1980-11-20,1.3,N,5416.1,11.3,2.8,2.3,13.8,13.2,,,,,,,,,,11.3,0,,,41.25
4622_1,1980-11-19,6.5,N,4622.1,34.4,,,,,,,,,,,,,,,,,,
9661_1,1980-11-16,7,N,9661.1,22.9,,,,,,,,,,,,,,,,,,
3446_1,1980-11-14,8.5,N,3446.1,18.9,,,,,,,,,,,,,,,,,,
2264_1,1980-11-13,1.5,N,2264.1,18.3,,,,,,,,,,,,,,,,,,28.5
2264_2,1980-11-13,1.5,N,2264.1,18.3,,,,,,,,,,,,,,,,,,28.5
5174_1,1980-11-12,2.7,N,5174.1,3.4,,,,,,,,,,,,,,,,,,
5176_1,1980-11-12,3.3,N,5176.1,9.8,4.5,4.5,11.6,11.4,9.8,0,,4.5,,81218830.49,0,,4.5,9.8,0,,,11.8
3388_1,1980-11-09,5.5,Y,3388.1,5.8,,,,,,,,,,,,,,,,,,
4894_1,1980-11-07,7.6,N,4894.1,11,,,,,,,,,,,,,,,,,,
5236_1,1980-11-07,5.3,N,5236.1,30.5,7.7,7,11.8,11.7,30.5,0.00007932641966,6.255815619,7.349284627,,227144548.5,3.052293784,,7.349284627,30.5,0,,,6.55
5236_2,1980-11-07,5.1,N,5236.1,30.5,7.7,7,11.8,11.7,30.5,0.00007932641966,6.255815619,7.349284627,,227144548.5,3.052293784,,7.349284627,30.5,0,,,6.55
5254_1,1980-11-07,3.9,N,5254.1,7.9,6.4,6.3,11.7,11.7,7.9,0.00003570102874,1.5,6.347030152,,70156987.12,0.05912629401,,6.347030152,7.9,0,,,5.975
5254_2,1980-11-07,4.6,N,5254.1,7.9,6.4,6.3,11.7,11.7,7.9,0.00003570102874,1.5,6.347030152,,70156987.12,0.05912629401,,6.347030152,7.9,0,,,5.975
3796_1,1980-11-06,1.7,N,3796.1,5.8,6.1,5.7,11.5,11.3,5.8,0.00008950777216,1.730946487,5.881651996,,88059216.14,0.236682148,,5.881651996,5.8,0,,,17.1
3814_1,1980-11-04,7,N,3814.1,8.5,6.9,6.9,11.4,11.3,8.5,0,,6.9,,168296569.7,0,,6.9,8.5,0,,13,4.7
9961_1,1980-11-04,4.5,N,9961.1,12.2,6.7,6.6,11.6,11.3,14.9,0.00004005358852,1.5,6.624857514,,158230632,0.1915353269,,6.624857514,14.9,0,,25,6.1
9961_2,1980-11-04,4,N,9961.1,12.2,6.7,6.6,11.6,11.3,14.9,0.00004005358852,1.5,6.624857514,,158230632,0.1915353269,,6.624857514,14.9,0,,25,6.1
4272_1,1980-11-03,4,N,4272.1,8.5,,,,,,,,,,,,,,,,,,
5348_1,1980-11-03,4.4,N,5348.1,8.2,,,,,,,,,,,,,,,,,,4.2
5352_1,1980-11-03,3.2,N,5352.1,17.4,,,,,,,,,,,,,,,,,,9.5
4622_1,1980-11-02,6,N,4622.1,34.4,,,,,,,,,,,,,,,,,,
5400_2,1980-11-02,3.5,N,5400.2,14.3,,,,,,,,,,,,,,,,,,
5754_1,1980-11-02,2.3,N,5754.1,11.6,,,,,,,,,,,,,,,,,,
3456_1,1980-11-01,5,N,3456.1,8.8,,,,,,,,,,,,,,,,,,
3712_1,1980-11-01,2.6,N,3712.1,11.6,,,,,,,,,,,,,,,,,,
3262_1,1980-10-31,2.5,N,3262.1,0.8,,,,,,,,,,,,,,,,,,
5424_1,1980-10-31,2.3,N,5424.1,10.1,5.5,5,11.7,11.4,10.1,0.00009700523234,3.5,5.375049968,,74840963.59,0.2200607246,,5.375049968,10.1,0,,,9.3
19_1,1980-10-30,5.5,N,19.1,12.8,9,5.5,8.9,0,7,0.0008362362497,5.836806814,8.52964473,5.925018423,148279255,4.77887478,7.50040857,8.289553684,7.7,0.1274678573,11,,4.8
465_1,1980-10-30,5.5,Y,465.1,7.3,,,,,,,,,,,,,,,,9,,3.1
5284_1,1980-10-30,1.6,N,5284.1,6.1,5.2,5,11.6,11.6,6.1,0.00001789720625,1.977933668,5.115419712,,64936474.44,0.0519870744,,5.115419712,6.1,0,13,,7.9
5286_1,1980-10-30,5.4,N,5286.1,11.6,8.1,7.9,10.1,5.3,,,,,,,,,,11.6,0,11,,3.5
5290_1,1980-10-30,4,N,5290.1,10.36,8.9,8.1,9.2,9.2,11,0.0002642986168,4.506931836,8.712790446,,127644129.8,0.8577043672,,8.712790446,10.4,0,13,,3.3
5294_1,1980-10-30,4,N,5294.1,18.9,9.5,6.2,9.7,0,12,0.0006958056659,13.21836787,9.47742502,6.870633397,205546333.9,3.25649668,13.15494755,9.40066265,13.5,0.04577706569,9,,5.9
5296_1,1980-10-30,2.7,N,5296.1,10.7,7,5,10,0.1,10,0.0002954301602,8.691511269,6.898866386,5.793859637,80249728.67,0.2874380595,10.4601276,6.898866386,10.5,0,,44,11.8
5298_1,1980-10-30,5.3,N,5298.1,21.3,10,5.3,10,0,22,0.0006725672992,13.85756325,9.959443584,6.615653345,273284886.2,11.49635214,13.40459532,9.740926647,14.7,0.08215488215,11,,1.9
5434_1,1980-10-30,1.8,N,5434.1,20.1,,,,,,,,,,,,,,,,,520,8.2
3714_1,1980-10-29,3.5,N,3714.1,12.2,,,,,,,,,,,,,,,,,,
4284_1,1980-10-29,3,N,4284.1,14.6,,,,,,,,,,,,,,,,,,
4622_1,1980-10-29,7.5,N,4622.1,34.4,,,,,,,,,,,,,,,,,,
5408_1,1980-10-29,1.3,N,5408.1,12.5,8,8,10,8.3,12.5,0,,8,,164258904.9,0,,8,12.5,0,,,8.2
5416_1,1980-10-29,2.5,N,5416.1,11.3,8,8,10.6,10.1,11.3,0,,8,,167161103.1,0,,8,11.3,0,,,11.3
1665_1,1980-10-28,1.8,Y,1665.1,3.7,,,,,,,,,,,,,,,,,,
1666_1,1980-10-28,2,Y,1666.1,4.6,,,,,,,,,,,,,,,,,,
1682_7,1980-10-28,4,N,1682.1,49.7,,,,,,,,,,,,,,,,,,
1776_1,1980-10-28,1.8,N,1776.1,2.7,,,,,,,,,,,,,,,,,,
1820_1,1980-10-28,1,N,1820.1,4.6,,,,,,,,,,,,,,,,,,
9931_1,1980-10-28,3.8,N,9931.1,14.9,8.9,8.9,10.5,10.5,14.9,0,,8.9,,205873378,0,,8.9,14.9,0,,,6.3
4434_1,1980-10-25,13.5,N,4434.1,67.7,,,,,,,,,,,,,,,,,,
5024_1,1980-10-25,8.2,N,5024.1,22.6,,,,,,,,,,,,,,,,,,
3682_3,1980-10-23,4.5,N,3682.1,26.8,,,,,,,,,,,,,,,,,,
367_1,1980-10-22,4,N,367.1,9.4,10.5,10.5,9.4,9.4,11,0,,10.5,,256036159,0,,10.5,9.4,0,,,
3432_1,1980-10-22,6.3,N,3432.1,17.1,11.5,6,10.6,0.2,9,0.001331192776,10.25744373,11.44556964,7.201366967,378467410,26.43527321,9.941227975,10.86373088,10.6,0.3576150927,,,
3796_1,1980-10-22,2,N,3796.1,5.8,9.9,9.8,9,8,5.8,0.00008423179038,1.5,9.84000479,,147289268.3,0.1689425741,,9.84000479,5.8,0,,,13.4
5366_1,1980-10-22,1.5,N,5366.1,6.7,19,11,9.4,8.2,,,,,,,,,,6.7,0,30,,20.6
5710_1,1980-10-22,4.6,N,5710.1,18.6,,,,,,,,,,,,,,,,,,
97_1,1980-10-21,7.4,N,97.1,47.2,12.2,6.1,,,47.2,0.0005641923112,19.37744463,11.79775115,6.762743336,669435562.6,193.1709026,21.30198452,10.94730982,,,,,
97_2,1980-10-21,6.9,N,97.1,47.2,12.2,6.1,,,47.2,0.0005641923112,19.37744463,11.79775115,6.762743336,669435562.6,193.1709026,21.30198452,10.94730982,,,,,
3446_1,1980-10-21,9.4,N,3446.1,18.9,,,,,,,,,,,,,,,,,,
894_1,1980-10-20,4.2,N,894.1,20.7,,,,,,,,,,,,,,,,,,
894_2,1980-10-20,3.9,N,894.1,20.7,,,,,,,,,,,,,,,,,,
1302_1,1980-10-20,3.3,N,1302.1,8.2,,,,,,,,,,,,,,,,,,
2264_1,1980-10-20,1.5,N,2264.1,18.3,,,,,,,,,,,,,,,,,,29.75
2264_2,1980-10-20,1.5,N,2264.1,18.3,,,,,,,,,,,,,,,,,,29.75
5348_1,1980-10-19,4,N,5348.1,8.2,,,,,,,,,,,,,,,,,,
3456_1,1980-10-18,4.5,N,3456.1,8.8,,,,,,,,,,,,,,,,,,
3262_1,1980-10-17,2.8,N,3262.1,0.8,,,,,,,,,,,,,,,,,,
3418_1,1980-10-17,3.4,N,3418.1,12.8,,,,,,,,,,,,,,,,,,
5400_2,1980-10-17,4,N,5400.2,14.3,,,,,,,,,,,,,,,,,,
1665_1,1980-10-16,1.89,N,1665.1,3.7,,,,,,,,,,,,,,,,,,
1666_1,1980-10-16,2.1,Y,1666.1,4.6,,,,,,,,,,,,,,,,27,,
1682_5,1980-10-16,3.3,N,1682.1,49.7,,,,,,,,,,,,,,,,,,
1776_1,1980-10-16,2,N,1776.1,2.7,,,,,,,,,,,,,,,,,,
1820_1,1980-10-16,0.7,N,1820.1,4.6,,,,,,,,,,,,,,,,55,,
2336_1,1980-10-16,2.5,N,2336.1,6.1,,,,,,,,,,,,,,,,28,,5.9
3534_1,1980-10-16,2.1,N,3534.1,7,,,,,,,,,,,,,,,,21,,12
4272_1,1980-10-16,4.3,N,4272.1,8.5,,,,,,,,,,,,,,,,,,
4896_1,1980-10-16,6.2,N,4896.1,45.7,,,,,,,,,,,,,,,,,,
5176_1,1980-10-16,3,N,5176.1,9.8,10,9.3,10.5,9.2,9.8,0.0004012633506,8.052868651,9.991785089,,180289491,0.1475425552,,9.991785089,9.8,0,,,
9779_1,1980-10-16,5.46,N,9779.1,15.2,,,,,,,,,,,,,,,,,,
3434_1,1980-10-15,6.2,N,3434.1,14.6,12.5,12.5,10.4,10.4,14.6,0,,12.5,,304935931.4,0,,12.5,14.6,0,,,
3604_1,1980-10-15,3.5,N,3604.1,16.5,,,,,,,,,,,,,,,,,,
3714_1,1980-10-15,2.5,N,3714.1,12.2,,,,,,,,,,,,,,,,,,
5182_1,1980-10-15,3.7,N,5182.1,24.4,,,,,,,,,,,,,,,,,,
5344_1,1980-10-15,4.8,N,5344.1,6.1,,,,,,,,,,,,,,,,,,
5448_1,1980-10-15,6.6,N,5448.1,26.8,,,,,,,,,,,,,,,,,,
1728_1,1980-10-12,8,N,1728.1,20.4,,,,,,,,,,,,,,,,,,
3382_1,1980-10-12,10.5,N,3382.1,17.4,14.4,10.6,,,14,0.003146728518,14.99210392,14.4,11.07003911,621491734.3,17.31562011,14.74713504,14.25363616,,,,,
3712_1,1980-10-12,3.4,N,3712.1,11.6,,,,,,,,,,,,,,,,,,
3716_1,1980-10-12,7.5,N,3716.1,8.8,,,,,,,,,,,,,,,,,,
4482_2,1980-10-12,6.8,N,4482.1,17.4,,,,,,,,,,,,,,,,,,
4894_1,1980-10-12,7.7,N,4894.1,11,,,,,,,,,,,,,,,,,,
5024_1,1980-10-12,8,N,5024.1,22.6,,,,,,,,,,,,,,,,,,
5492_1,1980-10-12,8,N,5492.1,26.5,,,,,,,,,,,,,,,,,,
5572_1,1980-10-12,3.5,N,5572.1,13.7,,,,,,,,,,,,,,,,,,
3418_1,1980-10-11,3.3,N,3418.1,12.8,,,,,,,,,,,,,,,,,,
3706_1,1980-10-11,5.9,N,3706.1,6.4,,,,,,,,,,,,,,,,,,
3838_1,1980-10-11,8.8,N,3838.1,29.9,13.5,6,9.6,0.2,,,,,,,,,,20.8,0.06376854014,,,
3838_2,1980-10-11,7.6,N,3838.1,29.9,13.5,6,9.6,0.2,,,,,,,,,,20.8,0.06376854014,,,
3838_3,1980-10-11,8.5,N,3838.1,29.9,13.5,6,9.6,0.2,,,,,,,,,,20.8,0.06376854014,,,
3838_4,1980-10-11,7,N,3838.1,29.9,13.5,6,9.6,0.2,,,,,,,,,,20.8,0.06376854014,,,
3446_1,1980-10-10,7.7,N,3446.1,18.9,,,,,,,,,,,,,,,,,,
8065_1,1980-10-10,3,N,8065.1,10.1,12.8,11.7,9.1,8.4,10.1,0.001023188416,6.545961958,12.7014252,11.77823032,188941276.5,1.73635005,7.5,12.65489807,10.1,0,46,,16.6
3682_1,1980-10-09,5.5,N,3682.1,26.8,,,,,,,,,,,,,,,,,,
5348_1,1980-10-09,4.8,N,5348.1,8.2,12,12,10.6,10.6,9,0,,12,,242908546.3,0,,12,9,0,,,
5352_1,1980-10-09,2,N,5352.1,17.4,12.8,12,11.3,11.2,,,,,,,,,,16,0,,,
1290_1,1980-10-08,5,N,1290.1,12.2,,,,,,,,,,,,,,,,9,,
5034_1,1980-10-08,1.5,N,5034.2,5.8,,,,,,,,,,,,,,,,,,
5366_1,1980-10-08,1.2,N,5366.1,6.7,14.5,14.2,10.2,8.8,6.7,0.0002817901105,2.161066443,14.35386298,,207906830.5,0.8486962425,,14.35386298,6.7,0,35,,44.1
5400_2,1980-10-08,3.5,N,5400.2,14.3,,,,,,,,,,,,,,,,,,
5424_1,1980-10-08,3.3,N,5424.1,10.1,12.3,6.7,9.6,0.2,7,0.002466532775,8.071767894,12.28352221,7.104786204,170109545.9,1.402531195,8.406854054,12.22316022,8.6,0.0280747384,,,7.4
9961_1,1980-10-08,3,N,9961.1,12.2,14.6,14.2,9.4,9,,,,,,,,,,14.9,0,,28.5,13.05
9961_2,1980-10-08,3,N,9961.1,12.2,14.6,14.2,9.4,9,,,,,,,,,,14.9,0,,28.5,13.05
78_1,1980-10-07,10.5,N,78.1,48.2,,,,,,,,,,,,,,,,,,
744_1,1980-10-07,4.7,N,744.1,15.8,,,,,,,,,,,,,,,,24,,
2270_1,1980-10-07,4.3,N,2270.1,4.9,,,,,,,,,,,,,,,,21,,
2274_1,1980-10-07,2.4,N,2274.1,3.7,,,,,,,,,,,,,,,,26,,
2286_1,1980-10-07,2,N,2286.1,4.9,,,,,,,,,,,,,,,,29,,
3134_1,1980-10-07,6.1,N,3134.2,21.3,,,,,,,,,,,,,,,,,,
3134_1,1980-10-07,6.2,N,3134.2,21.3,,,,,,,,,,,,,,,,,,
4128_1,1980-10-07,3.6,Y,4128.1,4.3,,,,,,,,,,,,,,,,26,,
5236_1,1980-10-07,4,N,5236.1,30.5,15.1,9.8,7.8,0.1,15,0.001530350978,16.41467347,14.90258682,10.46578242,456764846.8,19.11125424,15.98337305,14.78989242,15.7,0.06351318905,17,,7.7
5236_2,1980-10-07,3.7,N,5236.1,30.5,15.1,9.8,7.8,0.1,15,0.001530350978,16.41467347,14.90258682,10.46578242,456764846.8,19.11125424,15.98337305,14.78989242,15.7,0.06351318905,17,,7.7
5254_1,1980-10-07,2,N,5254.1,7.9,14.5,14.2,9.2,8.9,7.9,0.0002817901105,2.491599664,14.38493459,,158886762.1,0.5760613166,,14.38493459,7.9,0,,,18.3
5254_2,1980-10-07,2.3,N,5254.1,7.9,14.5,14.2,9.2,8.9,7.9,0.0002817901105,2.491599664,14.38493459,,158886762.1,0.5760613166,,14.38493459,7.9,0,,,18.3
5476_1,1980-10-07,4.2,N,5476.1,7,,,,,,,,,,,,,,,,31,,
5480_1,1980-10-07,4.6,N,5480.1,7.3,,,,,,,,,,,,,,,,13,,
5786_7,1980-10-07,11.3,N,5786.1,96.3,,,,,,,,,,,,,,,,,,
97_1,1980-10-06,8.1,N,97.1,47.2,17.2,5.8,,,47.2,0.001004784519,12.48701782,16.51940857,8.280178883,808896262.9,629.1341554,11.68905934,13.23456834,,,,,
97_2,1980-10-06,6.3,Y,97.1,47.2,17.2,5.8,,,47.2,0.001004784519,12.48701782,16.51940857,8.280178883,808896262.9,629.1341554,11.68905934,13.23456834,,,,,
97_3,1980-10-06,2.5,Y,97.2,4.3,,,,,,,,,,,,,,,,,,
1358_1,1980-10-06,4,N,1358.1,17.1,,,,,,,,,,,,,,,,,,
3796_1,1980-10-06,1.3,N,3796.1,5.8,12.8,12.8,8.5,8.1,5.8,0,,12.8,,191536090.5,0,,12.8,5.8,0,,,27.8
5408_1,1980-10-06,1.8,N,5408.1,12.5,14.1,13.8,8.5,6.2,,,,,,,,,,12.5,0,,,16.4
5416_1,1980-10-06,3.6,N,5416.1,11.3,14.7,14.3,8.7,8.1,,,,,,,,,,11.3,0,,,7.1
367_1,1980-10-05,5.1,N,367.1,9.4,15,9,9.5,0.3,7,0.002943403408,8.178621903,15,9.629665757,360582878,6.659883026,8.156416441,14.79535151,8.6,0.1634875816,,,
1750_1,1980-10-05,3.6,N,1750.1,11.6,,,,,,,,,,,,,,,,,,
2264_1,1980-10-05,1.2,N,2264.1,18.3,,,,,,,,,,,,,,,,,,
3382_1,1980-10-05,10.6,N,3382.1,17.4,16.7,11.1,,,,,,,,,,,,,,,,
3390_1,1980-10-05,6.5,N,3390.1,21.3,,,,,,,,,,,,,,,,,,1.7
3500_1,1980-10-05,3,Y,3500.1,3,15.5,15.5,,,3.1,0,,15.5,,127083450.1,0,,15.5,,,,,
3520_1,1980-10-05,5.4,N,3520.1,36,,,,,,,,,,,,,,,,,,
3712_1,1980-10-05,3.6,N,3712.1,11.6,,,,,,,,,,,,,,,,,,
3714_4,1980-10-05,3.5,N,3714.4,8.5,,,,,,,,,,,,,,,,,,
3992_1,1980-10-05,4,N,3992.1,8.8,,,,,,,,,,,,,,,,,,4.1
4434_1,1980-10-05,13.5,N,4434.1,67.7,,,,,,,,,,,,,,,,,,
5352_1,1980-10-05,2.5,N,5352.1,17.4,,,,,,,,,,,,,,,,,,
3232_1,1980-10-04,6.2,N,3232.1,1.3,,,,,,,,,,,,,,,,,,
3418_1,1980-10-04,3.5,N,3418.1,12.8,,,,,,,,,,,,,,,,,,
3432_1,1980-10-04,7.9,N,3432.1,17.1,15,7,11,0.5,9,0.00280462246,9.797953034,14.96716324,7.14432926,484447879.2,60.17860364,10.03078528,13.91160977,11.6,0.2761890618,,,
3456_1,1980-10-04,5,N,3456.1,8.8,,,,,,,,,,,,,,,,,,
5024_1,1980-10-04,8,N,5024.1,22.6,,,,,,,,,,,,,,,,,,
3262_1,1980-10-03,3,N,3262.1,0.8,,,,,,,,,,,,,,,,,,
3714_2,1980-10-03,6.5,N,3714.2,15.8,,,,,,,,,,,,,,,,,,
3714_3,1980-10-03,6.5,N,3714.2,15.8,,,,,,,,,,,,,,,,,,
3814_1,1980-10-03,6.4,N,3814.1,8.5,15.6,15.2,8.1,5.8,8.5,0.0003073294634,2.984923061,15.37981505,,374801962.8,2.400091999,,15.37981505,8.5,0,24,,5.3
5182_1,1980-10-03,3.2,N,5182.1,24.4,,,,,,,,,,,,,,,,,,
5344_1,1980-10-03,4.8,N,5344.1,6.1,,,,,,,,,,,,,,,,,,
5349_1,1980-10-03,4.6,N,5349.1,8.2,,,,,,,,,,,,,,,,,,
1665_1,1980-10-02,2.2,Y,1665.1,3.7,,,,,,,,,,,,,,,,,,
1820_1,1980-10-02,0.6,N,1820.1,4.6,,,,,,,,,,,,,,,,,,
3434_1,1980-10-02,5.5,N,3434.1,14.6,16.5,15.5,9,8.4,14.6,0.0004054679676,7.033913754,16.41449505,16.00035099,393694308.2,5.108466681,2.333333333,16.14680742,14.6,0,,,
4322_1,1980-10-02,7.5,N,4322.1,15.8,,,,,,,,,,,,,,,,,,
4622_1,1980-10-02,7.5,N,4622.1,34.4,,,,,,,,,,,,,,,,,,
5176_1,1980-10-02,2.5,N,5176.1,9.8,15.2,9.5,11.2,9.3,9,0.005155064087,8.702708204,15.05190647,,271349143,1.938886262,9.5,15.04753393,9.8,0,,,24.5
3452_1,1980-10-01,5,N,3452.1,19.8,,,,,,,,,,,,,,,,,,
3824_1,1980-10-01,5.8,N,3824.1,6.1,,,,,,,,,,,,,,,,,,2.3
3836_1,1980-10-01,4.9,N,3836.1,11.6,,,,,,,,,,,,,,,,,,2.7
3940_1,1980-10-01,5,Y,3940.1,4.9,,,,,,,,,,,,,,,,,,
3980_1,1980-10-01,3.7,N,3980.1,13.1,15.6,8.9,8,0,6.1,0.00134494925,6.07582842,14.97054877,9.622970184,337800425.1,31.916661,7.210396733,14.08687438,8.2,0.2442955117,,,
19_1,1980-09-30,4.7,N,19.1,12.8,12.5,3,9.1,0.7,,,,,,,,,,5.8,0.1937597504,14,,6.1
465_1,1980-09-30,4.1,N,465.1,7.3,11.5,11.5,9.6,8.7,7.3,0,,11.5,,176921957.2,0,,11.5,7.3,0,19,,17.9
1290_1,1980-09-30,5,N,1290.1,12.2,,,,,,,,,,,,,,,,,,2.1
1302_1,1980-09-30,3.7,N,1302.1,8.2,,,,,,,,,,,,,,,,,,
2264_1,1980-09-30,1,N,2264.1,18.3,,,,,,,,,,,,,,,,,,46.1
2264_2,1980-09-30,1.1,N,2264.1,18.3,,,,,,,,,,,,,,,,,,46.1
3824_1,1980-09-30,4.7,N,3824.1,6.1,,,,,,,,,,,,,,,,,,
4896_1,1980-09-30,6,N,4896.1,45.7,,,,,,,,,,,,,,,,,,
5284_1,1980-09-30,2.2,N,5284.1,6.1,11,11,9.9,8.6,6.1,0,,11,,139587128.7,0,,11,6.1,0,17,,8.8
5286_1,1980-09-30,6.5,N,5286.1,11.6,13,13,9.7,9.1,11.6,0,,13,,183163297,0,,13,11.6,0,18,,2.6
5290_1,1980-09-30,3.8,N,5290.1,10.36,13,5,10.6,0.3,6,0.002146463283,6.875622319,12.86110701,6.231470619,186875016.6,2.713420603,7.110400123,12.76090821,7.7,0.02627229771,20,,11.1
5296_1,1980-09-30,3.2,N,5296.1,10.7,13,4,10,0.5,2,0.003417678974,5.772325909,12.66620464,5.674569969,141683121.6,7.18692181,6.486077041,12.18581464,6.8,0.118813997,,77,12.3
5298_1,1980-09-30,6.8,N,5298.1,21.3,14.5,3.5,10.8,0.6,,,,,,,,,,15.2,0.07144460478,9,,1.9
5434_1,1980-09-30,1.7,N,5434.1,20.1,,,,,,,,,,,,,,,,32,,18.7
5754_1,1980-09-30,3,N,5754.1,11.6,,,,,,,,,,,,,,,,,,
894_1,1980-09-29,3.9,N,894.1,20.7,,,,,,,,,,,,,,,,,,
894_2,1980-09-29,3.6,N,894.1,20.7,,,,,,,,,,,,,,,,,,
3816_1,1980-09-29,5.2,N,3816.1,5.5,,,,,,,,,,,,,,,,,,
3836_1,1980-09-29,5,N,3836.1,11.6,,,,,,,,,,,,,,,,,,
3838_1,1980-09-29,8.5,N,3838.1,29.9,15.5,6,9.2,1.3,9.1,0.002844426112,10.30434215,15.41745157,7.412896006,463860358.8,139.3886235,9.850179695,13.50467595,21.6,0.0551505703,,,
